,open,high,low,close,adj close,volume
2021-01-15,0.01026,0.01056,0.00915,0.0098,0.0098,48430004.0
2021-01-16,0.00979,0.01749,0.00968,0.0163,0.0163,1675933628.0
2021-01-17,0.01633,0.01695,0.0125,0.01429,0.01429,1161449197.0
2021-01-18,0.01428,0.0178,0.01361,0.01509,0.01509,4155767903.0
2021-01-19,0.01515,0.01559,0.0139,0.01396,0.01396,60621068.0
2021-01-20,0.0139,0.01456,0.01299,0.01369,0.01369,58570784.0
2021-01-21,0.0137,0.01404,0.01211,0.01224,0.01224,112540745.0
2021-01-22,0.01224,0.01324,0.01123,0.01277,0.01277,44305208.0
2021-01-23,0.01274,0.01309,0.01223,0.01275,0.01275,15169538.0
2021-01-24,0.01268,0.01306,0.01228,0.01275,0.01275,33363836.0
2021-01-25,0.01268,0.01352,0.01175,0.01214,0.01214,27565355.0
2021-01-26,0.01207,0.01269,0.0119,0.01255,0.01255,15440552.0
2021-01-27,0.01255,0.01264,0.00996,0.01075,0.01075,31238130.0
2021-01-28,0.01077,0.01318,0.0105,0.01197,0.01197,49305033.0
2021-01-29,0.01198,0.0135,0.01132,0.01297,0.01297,61600167.0
2021-01-30,0.01296,0.0145,0.01204,0.0132,0.0132,61482130.0
2021-01-31,0.01322,0.01398,0.01301,0.01364,0.01364,30781754.0
2021-02-01,0.01364,0.0157,0.01311,0.01551,0.01551,52858223.0
2021-02-02,0.01541,0.0156,0.01455,0.01503,0.01503,31278868.0
2021-02-03,0.01503,0.0449,0.0148,0.0329,0.0329,2596225567.0
2021-02-04,0.0329,0.03485,0.02222,0.02502,0.02502,700633129.0
2021-02-05,0.02502,0.02699,0.0233,0.02412,0.02412,190085654.0
2021-02-06,0.02412,0.02471,0.0217,0.02237,0.02237,135936892.0
2021-02-07,0.02241,0.0229,0.02101,0.02242,0.02242,56349989.0
2021-02-08,0.02227,0.02385,0.02177,0.02301,0.02301,66784389.0
2021-02-09,0.02299,0.02355,0.021,0.02187,0.02187,266373925.0
2021-02-10,0.02193,0.02261,0.01902,0.02057,0.02057,197881644.0
2021-02-11,0.02057,0.02237,0.02013,0.0219,0.0219,133823733.0
2021-02-12,0.02197,0.02543,0.02152,0.02407,0.02407,199277024.0
2021-02-13,0.02402,0.03187,0.02368,0.02755,0.02755,860604132.0
2021-02-14,0.02757,0.02928,0.02272,0.02432,0.02432,468057516.0
2021-02-15,0.02438,0.0265,0.02052,0.02326,0.02326,133761302.0
2021-02-16,0.02335,0.02719,0.02254,0.02448,0.02448,124408121.0
2021-02-17,0.02449,0.02818,0.02431,0.02523,0.02523,145579364.0
2021-02-18,0.02522,0.028,0.02522,0.02705,0.02705,93959736.0
2021-02-19,0.02705,0.02738,0.02504,0.026,0.026,79369340.0
2021-02-20,0.02592,0.02738,0.023,0.024,0.024,122598573.0
2021-02-21,0.02401,0.02619,0.02339,0.02503,0.02503,56006054.0
2021-02-22,0.0252,0.02527,0.02,0.0222,0.0222,130575660.0
2021-02-23,0.02231,0.02231,0.01545,0.01814,0.01814,140694714.0
2021-02-24,0.01814,0.0205,0.01708,0.01936,0.01936,87830738.0
2021-02-25,0.01936,0.0207,0.01733,0.01739,0.01739,72733707.0
2021-02-26,0.01738,0.0188,0.01607,0.01774,0.01774,56901406.0
2021-02-27,0.0175,0.02086,0.01747,0.01903,0.01903,116366866.0
2021-02-28,0.01901,0.02092,0.01726,0.01948,0.01948,61448426.0
2021-03-01,0.01945,0.02085,0.01878,0.02009,0.02009,73784055.0
2021-03-02,0.0202,0.02052,0.01801,0.01892,0.01892,65118934.0
2021-03-03,0.0189,0.02086,0.0187,0.02061,0.02061,78283044.0
2021-03-04,0.02061,0.02258,0.01981,0.02128,0.02128,149018787.0
2021-03-05,0.02126,0.0246,0.01958,0.02337,0.02337,122049153.0
2021-03-06,0.02337,0.02797,0.0225,0.02274,0.02274,356284003.0
2021-03-07,0.02275,0.0255,0.02209,0.02371,0.02371,157682826.0
2021-03-08,0.02368,0.02385,0.02245,0.02305,0.02305,68850632.0
2021-03-09,0.02305,0.02475,0.02288,0.0245,0.0245,90905168.0
